Key,Outers,Inners
6_0.000000-17-0.000000,100 -300 100 0 100 100 100 400 0 400 -100 400 -100 600 -200 600 -400 600 -500 600 -500 200 -500 100 -500 -300 -400 -300 0 -300 100 -300 ,
4_90.000000-1-0.000000,0 -600 0 -300 0 0 0 300 -300 300 -600 -300 -300 -600 0 -600 ,
0_270.000000-0-180.000000,200 -200 200 0 0 200 -200 0 -200 -200 0 -200 200 -200 ,
15_0.000000-18-180.000000,500 -100 500 0 600 0 600 100 600 200 600 300 500 300 500 400 400 400 0 400 -100 400 -100 300 -200 300 -200 200 -200 100 -200 0 -100 0 -100 -100 0 -100 400 -100 500 -100 ,
8_0.000000-9-90.000000,200 -600 200 -300 200 -100 200 200 0 200 0 500 -200 500 -400 500 -600 500 -600 300 -600 -100 -600 -300 -500 -300 -500 -600 -400 -600 100 -600 200 -600 ,
17_270.000000-15-90.000000,100 -300 100 -200 200 -200 200 -100 200 0 100 0 100 100 0 100 -400 99 -400 0 -400 -1 -500 -2 -500 -101 -500 -102 -500 -201 -400 -201 -400 -300 -300 -300 0 -300 100 -300 ,
16_90.000000-10-270.000000,0 -600 200 -599 200 -499 200 1 200 101 100 101 100 400 0 400 -200 400 -300 400 -300 0 -300 -200 -300 -600 0 -600 ,
11_0.000000-20-0.000000,500 -1000 800 -800 800 -600 800 -200 800 0 500 200 200 200 -100 200 -400 200 -600 0 -600 -200 -600 -600 -600 -800 -400 -1000 -100 -1000 200 -1000 500 -1000 ,
14_0.000000-20-180.000000,600 -600 800 -400 1000 -200 1000 0 1000 200 800 399.005 800 400 599 600 399 600 299 600 99 600 -200 400 -200 333.779 -400 200 -400 0 -400 -200 -200 -333.333 -200 -400 100 -600 300 -600 400 -600 600 -600 ,
18_180.000000-11-0.000000,600 -200 600 0 600 400 600 600 100 600 0 600 -500 600 -500 400 -500 0 -500 -200 0 -200 100 -200 600 -200 ,
4_270.000000-2-270.000000,-300 -600 100 -200 400 400 100 400 0 400 -300 400 -300 0 -300 -200 -300 -600 ,
0_270.000000-17-90.000000,400 -299 400 -199 400 -99 400 1 0 0 -200 -200 -200 -299 0 -299 200 -299 400 -299 ,
12_0.000000-0-90.000000,200 -500 200 -300 200 0 200 200 -300 200 -500 0 -500 -500 -300 -500 0 -500 200 -500 ,
10_0.000000-18-0.000000,500 -200 500 0 500 200 400 200 0 200 -100 200 -100 100 -400 100 -400 0 -400 -100 -400 -200 0 -200 100 -200 500 -200 ,
18_90.000000-20-270.000000,200 -1000 400 -999 600 -799 600 -499 600 -299 600 1 400 300 200 300 0 300 -200 0 -200 -300 -200 -500 -200 -800 0 -1000 200 -1000 ,
4_0.000000-19-90.000000,400 -699 600 -499 600 -299 600 -199 600 1 400 201 200 201 -200 201 -400 201 -600 0 -600 -200 -400 -399 200 -699 400 -699 ,
17_0.000000-5-0.000000,700 -400 700 0 0 400 -100 400 -100 0 -100 -400 0 -400 600 -400 700 -400 ,
11_270.000000-19-0.000000,400 -1000 600 -800 600 -600 600 -200 600 0 400 200 200 200 -400 199 -600 -1 -600 -201 -600 -600 -600 -800 -400 -1000 -200 -1000 200 -1000 400 -1000 ,
7_90.000000-17-90.000000,400 -299 400 -199 400 -99 700 -98 700 2 700 101 700 201 300 201 -100 200 -100 101 -100 -200 -100 -299 0 -299 300 -299 400 -299 ,
12_0.000000-20-0.000000,500 -900 800 -700 800 -500 800 -200 800 0 500 200 200 200 0 200 -300 200 -500 0 -500 -200 -500 -500 -500 -700 -300 -900 0 -900 200 -900 500 -900 ,
1_0.000000-14-90.000000,500 -700 500 -500 700 -500 700 -300 500 -100 400 0 200 200 0 200 0 0 -200 -1 -200 -201 -200 -301 -200 -501 0 -501 0 -700 200 -700 300 -700 500 -700 ,
11_180.000000-3-90.000000,0 -1099 500 -599 500 1 -100 1 -600 0 -600 -499 -599 -1099 0 -1099 ,
10_0.000000-8-0.000000,600 -500 600 -300 600 100 600 300 500 300 0 300 -100 300 -100 200 -400 200 -400 100 -400 -100 -400 -200 -200 -200 -200 -400 -200 -500 200 -500 600 -500 ,
1_270.000000-6-270.000000,0 -300 300 -299 300 -99 500 -99 500 200 500 201 500 500 0 500 -300 200 -300 -300 0 -300 ,
6_180.000000-18-180.000000,500 -500 500 -300 500 0 500 200 0 200 -500 200 -500 0 -499 -300 -299 -300 -299 -500 0 -500 201 -500 500 -500 ,
21_0.000000-3-90.000000,-200 -599 0 -499 500 1 500 101 300 201 100 201 -400 200 -600 100 -600 0 -600 -399 -600 -499 -400 -599 -200 -599 ,
2_270.000000-10-90.000000,200 -700 200 -300 200 100 0 100 -400 -300 -400 -400 -300 -400 -300 -700 -200 -700 100 -700 200 -700 ,
14_0.000000-10-270.000000,0 -200 200 -199 200 -99 200 0 400 1 400 101 400 201 400 301 300 301 300 400 300 600 200 600 100 600 100 800 0 800 -100 800 -200 800 -200 600 -300 600 -400 600 -400 400 -400 200 -400 0 -200 0 -200 -200 0 -200 ,
3_0.000000-19-0.000000,400 -900 600 -700 600 -500 600 -200 600 0 400 200 200 200 -100 200 -300 200 -500 0 -500 -200 -300 -400 0 -700 200 -900 400 -900 ,
15_0.000000-16-0.000000,600 -100 600 0 700 0 700 100 700 300 700 400 600 400 600 500 500 500 0 500 -100 500 -100 400 -200 400 -200 300 -200 100 -200 0 -100 0 -100 -100 0 -100 500 -100 600 -100 ,
11_0.000000-4-270.000000,300 -600 300 0 300 600 -300 600 -600 0 -600 -600 -300 -600 0 -600 300 -600 ,
20_90.000000-3-180.000000,-200 -200 0 0 0 301 -1 801 -201 1100 -401 1100 -700 1100 -900 1100 -1100 800 -1100 500 -900 300 -600 0 -400 -200 -200 -200 ,
19_90.000000-20-0.000000,300 -601 600 -401 800 -200 800 0 800 200 600 399 300 599 100 599 0 599 -200 599 -400 399 -600 199 -600 -1 -600 -201 -400 -401 -200 -601 0 -601 100 -601 300 -601 ,
20_90.000000-20-0.000000,300 -600 600 -400 800 -200 800 0 800 101 800 301 600 600 300 800 100 800 0 800 -200 800 -400 600 -600 300 -600 100 -600 0 -600 -200 -400 -400 -200 -600 0 -600 100 -600 300 -600 ,
19_90.000000-12-270.000000,-200 -201 300 -200 500 1 500 201 500 500 500 700 300 899 100 899 -200 899 -400 899 -600 699 -600 499 -600 199 -600 -1 -400 -201 -200 -201 ,
6_90.000000-8-0.000000,600 -500 600 -300 800 -299 800 0 800 301 800 600 300 600 200 600 -300 600 -300 300 -300 100 -300 -200 -100 -200 -100 -500 200 -500 300 -500 600 -500 ,
17_270.000000-1-180.000000,300 -100 300 0 0 300 -400 299 -400 200 -400 -1 -400 -100 -100 -100 0 -100 300 -100 ,
6_90.000000-21-90.000000,200 -600 300 -400 300 -399.5 400 -399 500 -199 500 1 500 100 500 300 400 500 300 500 -100 500 -200 500 -300 300 -300 99 -300 -200 -300 -401 -200 -600 -100 -600 100 -600 200 -600 ,
9_180.000000-3-0.000000,500 -100 500 0 800 0 800 100 300 600 -200 600 -200 400 -200 100 -200 -100 0 -100 300 -100 500 -100 ,
5_0.000000-3-270.000000,0 -400 500 -399 500 1 500 100 500 500 -200 500 -700 0 0 -400 ,
20_0.000000-12-0.000000,300 -200 500 0 500 200 500 500 500 700 300 900 0 900 -200 900 -500 900 -800 700 -800 500 -800 200 -800 0 -500 -200 -200 -200 0 -200 300 -200 ,
18_270.000000-1-0.000000,0 -500 0 -200 0 0 0 300 -300 300 -500 299 -500 -200 -200 -500 0 -500 ,
6_180.000000-14-0.000000,200 -900 200 -700 400 -700 400 -500 400 -200 400 0 200 0 200 200 0 200 -300 200 -500 200 -500 0 -700 0 -700 -200 -699 -500 -499.667 -500 -499 -700 -299 -700 -299 -900 -99 -900 0 -900 200 -900 ,
9_0.000000-12-0.000000,500 -200 500 0 500 300 500 500 300 500 0 500 -200 500 -200 400 -500 400 -500 300 -500 -100 -500 -200 0 -200 500 -200 ,
6_90.000000-17-180.000000,100 -200 100 0 300 1 300 300 299 700 200 700 -201 700 -300 700 -300 300 -300 200 -300 -200 -200 -200 0 -200 100 -200 ,
12_90.000000-20-0.000000,0 -401 500 -400 800 -200 800 0 800 299 800 499 500 699 200 699 0 699 -300 699 -500 499 -500 299 -500 -1 -500 -201 -300 -401 0 -401 ,
21_270.000000-8-0.000000,500 -500 600 -300 600 -100 600 300 600 500 500 700 400 700 -100 700 -200 700 -300 499 -300 299 -300 199 -300 -1 -200 -200 -100 -200 -100 -301 0 -500 100 -500 400 -500 500 -500 ,
8_0.000000-16-180.000000,600 -300 600 0 600 300 400 300 400 600 0 600 -200 600 -600 600 -600 300 -600 0 -600 -300 0 -300 600 -300 ,
19_270.000000-21-0.000000,200 -400 400 -300 600 -100 600 0 600 100 600 200 400 400 200 500 0 500 -200 499 -400 399 -600 199 -600 99 -600 -1 -600 -101 -400 -300 -200 -400 0 -400 200 -400 ,
6_0.000000-20-0.000000,500 -700 800 -500 800 -300 800 -200 800 0 600 133.333 600 200 300 400 0 400 -300 400 -500 200 -500 0 -500 -300 -500 -500 -300 -700 0 -700 200 -700 500 -700 ,
19_90.000000-6-180.000000,300 -201 500 0 500 200 499 500 299 699 299 700 99 899 -101 899 -200 899 -400 899 -600 699 -600 499 -600 199 -600 -1 -400 -201 -200 -201 100 -201 300 -201 ,
1_90.000000-21-270.000000,-100 -700 200 -400 300 -199 300 1 200 200 100 200 -100 200 -200 200 -300 0 -300 -200 -300 -300 -300 -500 -200 -700 -100 -700 ,
5_0.000000-9-0.000000,200 -400 200 -300 500 -300 500 -200 500 100 500 200 0 200 -200 200 -700 200 -700 0 0 -400 200 -400 ,
8_0.000000-12-90.000000,500 -799 500 -499 500 -299 500 1 300 1 300 301 -100 301 -600 300 -600 -199 -600 -300 -600 -799 -100 -799 0 -799 500 -799 ,
12_0.000000-11-180.000000,600 -500 600 0 599 600 99 600 0 600 -500 600 -500 100 -500 0 -500 -500 0 -500 100 -500 600 -500 ,
6_0.000000-1-180.000000,300 -300 300 0 100 200 0 300 -200 500 -500 500 -500 200 -500 0 -500 -300 -200 -300 0 -300 300 -300 ,
1_90.000000-3-90.000000,-300 -799 0 -499 200 -299 500 1 200 1 -300 0 -300 -300 -300 -499 -300 -799 ,
13_270.000000-5-0.000000,700 -400 700 0 0 400 -400 399 -400 0 -400 -1 -400 -400 0 -400 300 -400 700 -400 ,
3_90.000000-11-0.000000,100 -1 600 0 600 499 600 600 600 1099 0 1099 -500 599 -500 -1 100 -1 ,
20_0.000000-6-0.000000,300 -400 500 -200 500 0 500 300 500 500 300 700 0 700 -200 700 -500 700 -800 500 -800 300 -800 200 -800 0 -600 -133.333 -600 -200 -300 -400 0 -400 300 -400 ,
2_90.000000-4-90.000000,-400 -400 0 0 300 600 0 600 -100 600 -400 600 -400 200 -400 0 -400 -400 ,
13_0.000000-8-0.000000,600 -700 600 -300 600 -100 600 300 200 300 0 300 -400 300 -400 0 -400 -100 -400 -400 -200 -400 -200 -700 200 -700 600 -700 ,
15_180.000000-9-270.000000,0 -100 200 -99 200 0.505 299 1 299 101 299 201 299 301 200 301 199 401 199 500 199 600 100 600 99 700 -1 700 -101 700 -101 600 -201 600 -201 500 -201 100 -201 0 -100 0 -100 -100 0 -100 ,
10_0.000000-6-0.000000,500 -400 500 -200 500 100 500 300 400 300 0 300 -100 300 -100 200 -400 200 -400 100 -400 -100 -400 -200 -200 -200 -200 -300 -200 -400 100 -400 200 -400 500 -400 ,
8_90.000000-0-0.000000,0 -200 0 0 300 1 300 201 300 400 300 600 100 600 -300 600 -500 600 -500 0 -300 -200 0 -200 ,
2_0.000000-3-0.000000,900 -400 500 0 400 100 0 500 0 100 0 0 0 -400 400 -400 500 -400 900 -400 ,
14_0.000000-20-0.000000,500 -600 800 -400 800 -333.333 1000 -200 1000 0 1000 200 800 333.333 800 400 500 600 300 600 200 600 0 600 -200 400 -400 200 -400 0 -400 -200 -200 -400 0 -600 200 -600 300 -600 500 -600 ,
20_0.000000-6-90.000000,100 -500 300 -300 300 -100 300 200 300 400 100 600 -200 600 -500 600 -800 400 -800 332.333 -1000 199 -1000 -1 -1000 -100 -1000 -300 -700 -500 -400 -500 -200 -500 100 -500 ,
3_90.000000-11-90.000000,100 -1 600 0 600 499 600 600 600 1099 0 1099 -500 599 -500 -1 100 -1 ,
20_90.000000-0-0.000000,-200 -200 0 0 0 200 0 301 0 501 -200 800 -400 800 -600 800 -800 500 -800 200 -600 0 -400 -200 -200 -200 ,
9_180.000000-5-0.000000,700 -100 700 0 1000 0 1000 100 300 500 -200 500 -200 300 -200 100 -200 -100 0 -100 500 -100 700 -100 ,
20_0.000000-14-0.000000,0 -600 200 -400 400 -200 400 0 400 200 200 400 0 600 -200 600 -300 600 -500 600 -800 400 -800 333.333 -1000 200 -1000 0 -1000 -200 -800 -333.333 -800 -400 -500 -600 -300 -600 -200 -600 0 -600 ,
18_270.000000-7-0.000000,400 -800 400 -400 400 -300 400 100 0 100 -200 99 -200 -1 -200 -400 -200 -500 0 -500 0 -800 200 -800 400 -800 ,
4_180.000000-3-270.000000,600 -300 1100 -299 1100 200 500 500 0 0 0 -300 600 -300 ,
7_180.000000-19-180.000000,400 -800 600 -600 600 -400 600 -200 600 0 399 200 199 200 -1 200 -201 200 -400 0 -400 -100 -400 -200 -400 -300 -200 -500 -199.333 -500 -199 -600 1 -800 200 -800 201 -800 400 -800 ,
16_0.000000-5-90.000000,0 -300 400 400 400 700 0 700 -200 700 -600 700 -600 400 -600 0 -600 -300 0 -300 ,
11_90.000000-12-270.000000,0 -600 500 -599 500 -100 500 1 500 500 0 500 -100 500 -600 500 -600 0 -600 -100 -600 -600 0 -600 ,
17_270.000000-17-0.000000,100 -100 100 0 100 300 100 400 0 400 -400 399 -400 300 -400 -1 -400 -100 -300 -100 0 -100 100 -100 ,
3_270.000000-15-270.000000,-500 -701 -400 -700 -300 -600 100 -200 200 -100 200 0 100 0 100 99 0 99 -500 98 -500 -1 -600 -2 -600 -102 -600 -501 -600 -601 -500 -600 -500 -701 ,
12_0.000000-2-0.000000,0 -500 0 -100 0 0 0 400 -400 400 -500 400 -900 400 -900 -100 -500 -500 0 -500 ,
0_270.000000-15-0.000000,100 -400 100 -300 200 -300 200 -200 200 -100 200 0 100 0 100 100 0 100 -100 0 -200 -100 -300 -200 -300 -300 -200 -300 -200 -400 -100 -400 0 -400 100 -400 ,
1_0.000000-21-90.000000,500 -700 600 -500 600 -300 500 -100 200 200 100 200 0 0 0 -201 0 -300 0 -501 100 -700 200 -700 400 -700 500 -700 ,
16_0.000000-20-0.000000,500 -700 800 -500 800 -300 800 -200 800 0 500 200 200 200 -100 200 -400 200 -600 0 -600 -200 -600 -300 -600 -500 -400 -700 -100 -700 200 -700 500 -700 ,
19_0.000000-4-270.000000,100 -200 300 0 300 200 300 600 300 800 100 1000 -100 1000 -300 800 -600 200 -600 0 -400 -200 -200 -200 -100 -200 100 -200 ,
19_0.000000-4-90.000000,-200 -200 0 0 300 600 300 800 100 1000 -100 1000 -200 1000 -400 1000 -600 800 -600 600 -600 200 -600 0 -400 -200 -200 -200 ,
14_0.000000-14-270.000000,0 -601 200 -600 200 -401 400 -400 400 -200 600 -200 600 0 600 200 400 200 400 399 400 400 200 400 200 599 0 599 -200 599 -200 400 -400 399 -400 200 -600 199 -600 -1 -600 -201 -400 -201 -400 -401 -200 -401 -200 -601 0 -601 ,
4_180.000000-3-90.000000,600 -799 1100 -299 500 1 0 0 0 -300 0 -499 0 -799 600 -799 ,
18_270.000000-5-0.000000,700 -500 700 0 0 400 -200 399 -200 -1 -200 -100 -200 -500 0 -500 500 -500 700 -500 ,
20_0.000000-16-0.000000,400 -200 600 0 600 200 600 300 600 500 400 700 100 700 -200 700 -500 700 -800 500 -800 300 -800 200 -800 0 -500 -200 -200 -200 100 -200 400 -200 ,
9_180.000000-7-0.000000,400 -400 400 -300 500 -300 700 -300 700 -200 700 100 700 200 300 200 200 200 -200 200 -200 100 -200 0 -200 -100 0 -100 0 -200 0 -400 200 -400 400 -400 ,
11_90.000000-12-90.000000,500 -1099 500 -599 500 -499 500 1 -100 1 -600 0 -600 -499 -600 -600 -600 -1099 -100 -1099 0 -1099 500 -1099 ,
1_180.000000-4-90.000000,0 -300 300 300 300 600 0 600 -300 600 -300 0 0 -300 ,
11_0.000000-0-270.000000,0 -600 200 -400 200 200 0 200 -400 200 -600 200 -600 0 -600 -400 -600 -600 0 -600 ,
18_270.000000-1-90.000000,300 -500 300 -200 300 0 300 300 100 299 -200 -1 -200 -500 0 -500 100 -500 300 -500 ,
9_180.000000-3-90.000000,0 -599 100 -499 300 -499 800 1 800 101 300 101 -200 100 -200 -100 -200 -399 -200 -599 0 -599 ,
