Key,Outers,Inners
2_180.000000-0-180.000000,-742 -2291 1018 -2118 1150.58 -1961.79 1769 -1901 2035 -1351 2035 -625 2035 -37 2035 689 1768 1239 1149.62 1299.75 1017 1456 -744 1629 -1761 1487 -2726 1543 -3148 893 -3148 533 -3148 -1195 -3148 -1555 -2725 -2205 -1759 -2149 -742 -2291 ,
0_180.000000-6-180.000000,819 -215 1836 -73 2801 -129 3072.27 135.835 3483 112 3586 797 3586 2885 3504 3325 2136.93 3325 1521 3411 -1073 3411 -1257.18 3194 -1824 3194 -2090 2644 -2060.05 1940 -2090 1918 -2035 625 -1768 75 -1219 96 -1017 -142 -6 -72 819 -215 ,
6_180.000000-0-180.000000,1073 -3411 1257.18 -3194 1824 -3194 2090 -2644 2060.05 -1940 2090 -1918 2035 -625 1768 -75 1219 -96 1017 142 6 72 -819 215 -1836 73 -2801 129 -3072.27 -135.835 -3483 -112 -3586 -797 -3586 -2885 -3504 -3325 -2136.93 -3325 -1521 -3411 1073 -3411 ,
0_180.000000-0-180.000000,1 -2260 1018 -2118 1983 -2174 2185 -1936 2734 -1957 3000 -1407 3000 -681 3000 681 3000 1407 2733 1957 2184 1936 1982 2174 1016 2118 -1 2260 -1018 2118 -1983 2174 -2185 1936 -2734 1957 -3000 1407 -3000 681 -3000 -681 -3000 -1407 -2733 -1957 -2184 -1936 -1982 -2174 -1016 -2118 1 -2260 ,0 0 
4_180.000000-3-0.000000,771 -548 1641 -368 1740 0 1666 125 1243.77 61.8771 866 125 470 65.799 74 125 70 124.367 66 125 -330 65.799 -726 125 -1103.77 61.8771 -1526 125 -1600 0 -1500 -368 -630 -548 70 -466 771 -548 ,
3_0.000000-5-180.000000,862 -125 936 0 935 659 65 839 -870 839 -1740 659 -1740 0 -1666 -125 -730 -125 -402 -75.9648 -74 -125 862 -125 ,
5_180.000000-3-0.000000,870 -839 1740 -659 1740 0 1666 125 730 125 402 75.9648 74 125 -862 125 -936 0 -935 -659 -65 -839 870 -839 ,
3_0.000000-7-180.000000,1365 -1184 1439 -1059 1645 -672 1562 -125 979.726 -4.52944 859 93 -11 273 -870 180 -1930 246 -2800 66 -2800 -1059 -2726 -1184 -1134 -1184 -227 -1184 1365 -1184 ,
7_180.000000-3-0.000000,11 -273 870 -180 1930 -246 2800 -66 2800 1059 2726 1184 1134 1184 227 1184 -1365 1184 -1439 1059 -1645 672 -1562 125 -979.726 4.52944 -859 -93 11 -273 ,
3_0.000000-6-180.000000,1762 -198 2057 90 2444 43 2518 168 2621 853 2539 1293 1669 1473 -925 1473 -1795 1293 -1740 0 -1666 -125 -655 -55 170 -198 966 -79 1762 -198 ,
6_180.000000-3-0.000000,925 -1473 1795 -1293 1740 0 1666 125 655 55 -170 198 -966 79 -1762 198 -2057 -90 -2444 -43 -2518 -168 -2621 -853 -2539 -1293 -1669 -1473 925 -1473 ,
3_0.000000-3-0.000000,796 -305 1666 -125 1740 0 1666 125 796 305 0 186 -796 305 -1666 125 -1740 0 -1666 -125 -796 -305 0 -186 796 -305 ,
4_0.000000-3-180.000000,1766 -493 1840 -368 1740 0 870 180 170 98 -530 180 -1400 0 -1500 -368 -1426 -493 -1003.77 -429.877 -626 -493 -230 -433.799 166 -493 170 -492.367 174 -493 570 -433.799 966 -493 1343.77 -429.877 1766 -493 ,
6_180.000000-4-180.000000,1655 -1293 1600 0 1500 368 619.922 307.065 99 368 89.106 367.315 -336 441 -1036 359 -1737 441 -2030.42 154.545 -2419 200 -2518 -168 -2621 -853 -2539 -1293 -1739 -1293 -939 -1293 55 -1293 855 -1293 1655 -1293 ,
3_180.000000-4-0.000000,530 -180 1400 0 1500 368 1426 493 1003.77 429.877 626 493 230 433.799 -166 493 -170 492.367 -174 493 -570 433.799 -966 493 -1343.77 429.877 -1766 493 -1840 368 -1740 0 -870 -180 -170 -98 530 -180 ,
2_180.000000-3-0.000000,-890 -353 870 -180 1740 0 1740 1314 1666 1439 -95 1612 -726.304 1517.62 -1687 1612 -2109 962 -2183 837 -2183 477 -1760 -173 -890 -353 ,
4_180.000000-4-0.000000,1301 -368 1401 0 1500 368 1089 303 700 368 300 304.74 -100 368 -500 304.74 -900 368 -1289 303 -1700 368 -1600 0 -1500 -368 -800 -286 -100 -368 -99.5004 -367.941 -99 -368 600.5 -286.059 1301 -368 ,
4_0.000000-5-180.000000,1036 -368 1035 291 935 659 0 659 -232.5 631.764 -465 659 -1400 659 -1500 291 -1500 -368 -700 -368 -564 -368 100 -368 236 -368 1036 -368 ,
5_180.000000-4-0.000000,1400 -659 1500 -291 1500 368 700 368 564 368 -100 368 -236 368 -1036 368 -1035 -291 -935 -659 0 -659 232.5 -631.764 465 -659 1400 -659 ,
1_180.000000-4-0.000000,1400 -261 1500 107 1500 368 700 368 -100 368 -1534 368 -2334 368 -3134 368 -3134 107 -3034 -261 -1634 -261 0 -261 1400 -261 ,
7_180.000000-4-0.000000,541 -93 888.829 -55.3422 1060 -66 1545.88 -9.08293 2460 -66 2560 302 2560 1427 1760 1427 960 1427 61 1427 -739 1427 -1539 1427 -1745 1040 -1662 493 -1562 125 -1088 92 -859 -93 -131.431 -14.2295 541 -93 ,
4_0.000000-6-180.000000,1936 -441 2231 -153 2618 -200 2721 485 2639 925 2539 1293 1139 1293 -55 1293 -1455 1293 -1555 925 -1500 -368 -934.375 -328.837 -700 -368 -260.652 -337.58 336 -441 747 -376 1136 -441 1525 -376 1936 -441 ,
4_180.000000-3-180.000000,1567 -493 1641 -368 1740 0 870 180 459 115 70 180 -319 115 -730 180 -1600 0 -1500 -368 -1426 -493 -726 -411 -25 -493 70.5 -478.723 166 -493 866 -411 1567 -493 ,
1_180.000000-0-180.000000,1018 -2379 1202.18 -2162 1769 -2162 2035 -1612 2035 -1351 1854 -1218 1854 -1019 2035 -886 2035 -625 1768 -75 1201.18 -75 1017 142 -2017 142 -2632.93 56 -3999 56 -3999 -205 -3999 -2032 -3999 -2293 -2631.93 -2293 -2016 -2379 1018 -2379 ,
6_180.000000-4-0.000000,1455 -1293 1555 -925 1500 368 934.375 328.837 700 368 260.652 337.58 -336 441 -747 376 -1136 441 -1525 376 -1936 441 -2231 153 -2618 200 -2721 -485 -2639 -925 -2539 -1293 -1139 -1293 55 -1293 1455 -1293 ,
3_0.000000-4-0.000000,1326 -125 1400 0 1500 368 630 548 219 483 -170 548 -559 483 -970 548 -1840 368 -1740 0 -1666 -125 -966 -43 -266 -125 -170 -110.648 -74 -125 626 -43 1326 -125 ,
4_0.000000-4-0.000000,1500 -368 1600 0 1500 368 1029.7 312.908 700 368 400 332.857 100 368 0 352.185 -100 368 -400 332.857 -700 368 -1029.7 312.908 -1500 368 -1600 0 -1500 -368 -1029.7 -312.908 -700 -368 -400 -332.857 -100 -368 0 -352.185 100 -368 400 -332.857 700 -368 1029.7 -312.908 1500 -368 ,
5_0.000000-3-180.000000,1666 -784 1740 -659 1740 0 870 180 -66 180 -936 0 -936 -659 -862 -784 74 -784 402 -734.965 730 -784 1666 -784 ,
3_180.000000-5-0.000000,66 -180 936 0 936 659 862 784 -74 784 -402 734.965 -730 784 -1666 784 -1740 659 -1740 0 -870 -180 66 -180 ,
5_0.000000-4-180.000000,1600 -659 1600 0 1500 368 564 368 331.666 340.784 99 368 -837 368 -936 0 -936 -659 -136 -659 0 -659 664 -659 800 -659 1600 -659 ,
4_180.000000-5-0.000000,837 -368 936 0 936 659 136 659 0 659 -664 659 -800 659 -1600 659 -1600 0 -1500 -368 -564 -368 -331.666 -340.784 -99 -368 837 -368 ,
5_0.000000-5-180.000000,936 -659 936 0 935 659 0 659 -1 659 -936 659 -936 0 -936 -659 0 -659 936 -659 ,
5_180.000000-5-0.000000,936 -659 936 0 936 659 0 659 -936 659 -936 0 -935 -659 0 -659 1 -659 936 -659 ,
1_180.000000-5-0.000000,936 -261 936 0 936 398 936 659 0 659 -2098 659 -3034 659 -3034 398 -3034 0 -3034 -261 -2098 -261 0 -261 936 -261 ,
3_180.000000-0-180.000000,148 -2298 1018 -2118 1081.44 -2043.25 1769 -1901 2035 -1351 1961 -1226 1854 -1147.38 1854 -758 2035 -625 1768 -75 1694 50 1145 29 943 267 119.823 152.063 -649 267 -1666 125 -2631 181 -2705 56 -2705 -2032 -1835 -2212 -869 -2156 148 -2298 ,
5_0.000000-7-180.000000,1439 -1718 1645 -1331 1645 -672 1562 -125 1088 -92 859 93 -77 93 -594.246 37.0002 -1060 66 -1996 66 -1996 -593 -1996 -1059 -1996 -1718 -1060 -1718 503 -1718 1439 -1718 ,
7_180.000000-7-180.000000,580 -1152 829.387 -1125 2499 -1125 2705 -738 2705 387 2622 934 2148 967 1919 1152 -580 1152 -829.387 1125 -2499 1125 -2705 738 -2705 -387 -2622 -934 -2148 -967 -1919 -1152 580 -1152 ,0 0 
4_180.000000-6-180.000000,1737 -441 2030.42 -154.545 2419 -200 2518 168 2621 853 2539 1293 1739 1293 939 1293 -55 1293 -855 1293 -1655 1293 -1600 0 -1500 -368 -619.922 -307.065 -99 -368 -89.106 -367.315 336 -441 1036 -359 1737 -441 ,
7_180.000000-5-0.000000,77 -93 594.246 -37.0002 1060 -66 1996 -66 1996 593 1996 1059 1996 1718 1060 1718 -503 1718 -1439 1718 -1645 1331 -1645 672 -1562 125 -1088 92 -859 -93 77 -93 ,
5_0.000000-0-180.000000,1018 -2777 1202.18 -2560 1769 -2560 2035 -2010 2035 -1351 1989.41 -1317.5 2035 -1284 2035 -625 1768 -75 1201.18 -75 1017 142 81 142 -661.196 38.3699 -965 56 -1901 56 -1901 -603 -1901 -2032 -1901 -2691 -965 -2691 -660.397 -2673.34 82 -2777 1018 -2777 ,
0_180.000000-5-180.000000,-81 -142 661.196 -38.3699 965 -56 1901 -56 1901 2032 1900 2691 965 2691 659.69 2673.3 -83 2777 -1018 2777 -1202.18 2560 -1769 2560 -2035 2010 -2035 1351 -1989.41 1317.5 -2035 1284 -2035 625 -1768 75 -1201.18 75 -1017 -142 -81 -142 ,
0_180.000000-5-0.000000,-81 -142 661.196 -38.3699 965 -56 1901 -56 1901 603 1901 2032 1901 2691 965 2691 660.397 2673.34 -82 2777 -1018 2777 -1202.18 2560 -1769 2560 -2035 2010 -2035 1351 -1989.41 1317.5 -2035 1284 -2035 625 -1768 75 -1201.18 75 -1017 -142 -81 -142 ,
3_0.000000-5-0.000000,862 -125 936 0 936 659 66 839 -870 839 -1740 659 -1740 0 -1666 -125 -730 -125 -402 -75.9648 -74 -125 862 -125 ,
5_0.000000-4-0.000000,1400 -659 1500 -291 1500 368 700 368 564 368 -100 368 -236 368 -1036 368 -1036 -291 -936 -659 0 -659 232 -631.823 464 -659 1400 -659 ,
4_0.000000-5-0.000000,1036 -368 1036 291 936 659 0 659 -232 631.823 -464 659 -1400 659 -1500 291 -1500 -368 -700 -368 -564 -368 100 -368 236 -368 1036 -368 ,
5_0.000000-5-0.000000,936 -659 936 0 936 659 0 659 -936 659 -936 0 -936 -659 0 -659 936 -659 ,
1_0.000000-5-180.000000,936 -261 936 0 935 659 0 659 -2099 659 -3034 659 -3034 398 -3034 0 -3034 -261 -2098 -261 0 -261 936 -261 ,
6_180.000000-5-0.000000,991 -1293 991 -634 936 659 0 659 -342.167 635.309 -900 732 -1836 732 -2082.86 491 -2518 491 -2621 -194 -2621 -853 -2539 -1293 -1603 -1293 55 -1293 991 -1293 ,
5_180.000000-1-0.000000,3034 -659 3034 -398 3034 0 3034 261 2098 261 0 261 -936 261 -936 0 -935 -659 0 -659 2099 -659 3034 -659 ,
1_0.000000-1-180.000000,3034 -261 3034 0 3034 261 0 261 -3034 261 -3034 0 -3034 -261 0 -261 3034 -261 ,
1_0.000000-3-0.000000,870 -441 1740 -261 1740 0 1666 125 74 125 -1368 125 -2960 125 -3034 0 -3034 -261 -2164 -441 870 -441 ,
5_180.000000-6-0.000000,2186 -1737 2186 -1078 2130 215 1194 215 852.644 191.342 295 288 -641 288 -887.858 47 -1323 47 -1426 -638 -1425 -1297 -1343 -1737 -408 -1737 1251 -1737 2186 -1737 ,
7_180.000000-6-0.000000,1327 -1171 1576.39 -1144 3246 -1144 3246 -19 3190 1274 1776.15 1274 1355 1347 -1144 1347 -1390.86 1106 -1826 1106 -2032 719 -2135 34 -2052 -513 -1970 -953 -1496 -986 -1267 -1171 1327 -1171 ,
2_0.000000-0-0.000000,-220 -2672 797 -2530 1763 -2586 2185 -1936 2185 -1576 2185 152 2185 512 1763 1162 797 1106 -220 1248 -1981 1075 -2113.62 918.75 -2732 858 -2998 308 -2998 -418 -2998 -1006 -2998 -1732 -2732 -2282 -2113.62 -2342.75 -1981 -2499 -220 -2672 ,
2_180.000000-6-0.000000,426 -1251 2186 -1078 2186 236 2130 1529 369 1702 -271.238 1657.63 -1466 1775 -1752.64 1495.16 -2148 1534 -2570 884 -2673 199 -2673 -161 -2591 -601 -2168 -1251 426 -1251 ,
1_0.000000-6-0.000000,2186 -1339 2186 -1078 2130 215 716.154 215 295 288 -2739 288 -2985.86 47 -3421 47 -3524 -638 -3524 -899 -3442 -1339 -848 -1339 -408 -1339 2186 -1339 ,
6_0.000000-0-180.000000,723 -2406 965.209 -2169.54 1474 -2189 1737.26 -1931.98 2156 -1948 2422 -1398 2525 -713 2464.58 -388.807 2525 13 2443 453 2176 1003 1609.18 1003 1425 1220 -1169 1220 -1784.93 1134 -3151 1134 -3151 -954 -3095 -2247 -2129 -2191 -1487.39 -2280.59 -1260 -2320 -1221.21 -2317.75 -1112 -2333 -235.096 -2272.22 723 -2406 ,
3_0.000000-6-0.000000,2112 -1203 2186 -1078 2130 215 1260 395 250 325 -575 468 -1445 288 -1574.84 161.24 -2127 47 -2230 -638 -2148 -1078 -2074 -1203 -482 -1203 520 -1203 2112 -1203 ,
6_0.000000-5-0.000000,641 -288 887.858 -47 1323 -47 1426 638 1426 1297 1344 1737 408 1737 -1250 1737 -2186 1737 -2186 1078 -2130 -215 -1194 -215 -852.644 -191.342 -295 -288 641 -288 ,
5_0.000000-6-0.000000,2186 -1737 2186 -1078 2130 215 1194 215 852.644 191.342 295 288 -641 288 -887.858 47 -1323 47 -1426 -638 -1426 -1297 -1344 -1737 -408 -1737 1250 -1737 2186 -1737 ,
6_0.000000-2-0.000000,127 -1298 1888 -1125 2086.17 -931.531 2570 -884 2673 -199 2673 1115 2591 1555 830 1728 -1764 1728 -2186 1078 -2186 718 -2130 -575 -1708 -1225 -698 -1155 127 -1298 ,
0_0.000000-5-0.000000,734 -238 918.176 -21 1485 -21 1751 529 1751 1188 1705.41 1221.5 1751 1255 1751 1914 1485 2464 918.176 2464 734 2681 -202 2681 -944.397 2577.34 -1249 2595 -2185 2595 -2185 1936 -2185 507 -2185 -152 -1249 -152 -944.397 -134.342 -202 -238 734 -238 ,
6_0.000000-1-0.000000,2739 -288 2985.86 -47 3421 -47 3524 638 3524 899 3442 1339 848 1339 408 1339 -2186 1339 -2186 1078 -2130 -215 -716.154 -215 -295 -288 2739 -288 ,
3_0.000000-2-180.000000,1687 -1612 2109 -962 2183 -837 2183 -477 1760 173 890 353 -870 180 -1740 0 -1740 -1314 -1666 -1439 95 -1612 726.304 -1517.62 1687 -1612 ,
6_0.000000-6-0.000000,1891 -1366 2137.86 -1125 2573 -1125 2676 -440 2620 853 2538 1293 1124.15 1293 703 1366 -1891 1366 -2137.86 1125 -2573 1125 -2676 440 -2620 -853 -2538 -1293 -1124.15 -1293 -703 -1366 1891 -1366 ,0 0 
1_180.000000-3-0.000000,870 -441 1740 -261 1740 0 1666 125 74 125 -1368 125 -2960 125 -3034 0 -3034 -261 -2164 -441 870 -441 ,
3_180.000000-0-0.000000,-668 -2202 349 -2060 1315 -2116 2185 -1936 2185 152 2111 277 1145 221 128 363 -640.823 248.063 -1464 363 -1666 125 -2215 146 -2289 21 -2555 -529 -2374 -662 -2374 -1051.38 -2481 -1130 -2555 -1255 -2289 -1805 -1601.44 -1947.25 -1538 -2022 -668 -2202 ,
6_0.000000-0-0.000000,-93 -2310 924 -2168 1890 -2224 2161.25 -1959.19 2572 -1983 2675 -1298 2675 790 2593 1230 1225.93 1230 610 1316 -1984 1316 -2168.18 1099 -2735 1099 -3001 549 -2970.53 -154.608 -3001 -177 -2945 -1470 -2679 -2020 -2130 -1999 -1928 -2237 -918 -2167 -93 -2310 ,
0_0.000000-1-0.000000,2832 -238 3016.18 -21 3583 -21 3849 529 3849 790 3668 923 3668 1122 3849 1255 3849 1516 3583 2066 3016.18 2066 2832 2283 -202 2283 -817.93 2197 -2185 2197 -2185 1936 -2185 109 -2185 -152 -817.93 -152 -202 -238 2832 -238 ,
0_180.000000-7-180.000000,422 -1201 1037.93 -1115 2404 -1115 2610 -728 2610 1360 2527 1907 2053 1940 1824 2125 858 2069 -159 2211 -1018 2118 -2078 2184 -2280 1946 -2829 1967 -3095 1417 -3095 691 -3095 292 -3095 -434 -2828 -984 -2261.18 -984 -2077 -1201 422 -1201 ,
6_0.000000-2-180.000000,1466 -1775 1752.64 -1495.16 2148 -1534 2570 -884 2673 -199 2673 161 2591 601 2168 1251 -426 1251 -2186 1078 -2186 -236 -2130 -1529 -369 -1702 271.238 -1657.63 1466 -1775 ,
4_180.000000-0-0.000000,103 -2390 895.708 -2279.32 1148.8 -2249.67 2086 -2304 2185 -1936 2185 152 1591.06 117.569 1385 152 984.296 128.771 202 238 -173.116 178.675 -598 238 -962.178 177.148 -1398 238 -1600 0 -2149 21 -2415 -529 -2315 -897 -2234 -956.519 -2234 -1122 -2415 -1255 -2315 -1623 -2049 -2173 -1500 -2152 -1298 -2390 -598 -2308 103 -2390 ,
0_0.000000-4-0.000000,1198 -238 1400 0 1949 -21 2215 529 2315 897 2134 1030 2134 1195.48 2215 1255 2315 1623 2049 2173 1500 2152 1298 2390 862.178 2329.15 498 2390 73.1163 2330.68 -302 2390 -1084.3 2280.77 -1485 2304 -1691.06 2269.57 -2285 2304 -2285 216 -2185 -152 -1248.47 -97.7082 -989.498 -128.044 -202 -238 498 -156 1198 -238 ,
5_0.000000-3-0.000000,870 -839 1740 -659 1740 0 1666 125 730 125 402 75.9648 74 125 -862 125 -936 0 -936 -659 -66 -839 870 -839 ,
6_0.000000-7-0.000000,490 -1053 1349 -960 2410 -1026 2682.92 -759.553 3092 -785 3195 -100 3195 1025 3113 1465 614 1465 519 1465 -1980 1465 -2186 1078 -2130 -215 -2047 -762 -1573 -795 -1345 -980 -335 -910 490 -1053 ,
1_180.000000-2-180.000000,1761 -1748 2183 -1098 2183 -837 2183 -738 2183 -477 1760 173 -1274 173 -3034 0 -3034 -261 -3034 -1314 -3034 -1575 -1273 -1748 1761 -1748 ,
0_180.000000-2-180.000000,744 -1629 1761 -1487 2726 -1543 3148 -893 3148 -533 3148 1195 3148 1555 2725 2205 1759 2149 742 2291 -1018 2118 -1150.58 1961.79 -1769 1901 -2035 1351 -2035 625 -2035 37 -2035 -689 -1768 -1239 -1149.62 -1299.75 -1017 -1456 744 -1629 ,
3_180.000000-7-0.000000,-85 -945 774 -852 1835 -918 2705 -738 2705 387 2631 512 1039 512 132 512 -1460 512 -1534 387 -1740 0 -1657 -547 -1075.36 -667.339 -955 -765 -85 -945 ,
6_0.000000-4-180.000000,1305 -288 1600 0 1987 -47 2090 638 2008 1078 1908 1446 507 1446 -686 1446 -2087 1446 -2186 1078 -2130 -215 -1564.54 -175.81 -1330 -215 -891.491 -184.608 -295 -288 116 -223 505 -288 894 -223 1305 -288 ,
5_0.000000-0-0.000000,202 -2681 944.397 -2577.34 1249 -2595 2185 -2595 2185 -1936 2185 -507 2185 152 1249 152 944.397 134.342 202 238 -734 238 -918.176 21 -1485 21 -1751 -529 -1751 -1188 -1705.41 -1221.5 -1751 -1255 -1751 -1914 -1485 -2464 -918.176 -2464 -734 -2681 202 -2681 ,
5_180.000000-3-180.000000,1666 -784 1740 -659 1740 0 870 180 -66 180 -936 0 -935 -659 -861 -784 74 -784 402.5 -734.89 731 -784 1666 -784 ,
1_0.000000-0-0.000000,202 -2283 817.93 -2197 2185 -2197 2185 -1936 2185 -109 2185 152 817.93 152 202 238 -2832 238 -3016.18 21 -3583 21 -3849 -529 -3849 -790 -3668 -923 -3668 -1122 -3849 -1255 -3849 -1516 -3583 -2066 -3016.18 -2066 -2832 -2283 202 -2283 ,
3_0.000000-0-0.000000,128 -2147 1145 -2005 2111 -2061 2185 -1936 2185 152 1315 332 349 276 -668 418 -1538 238 -1601.44 163.254 -2289 21 -2555 -529 -2481 -654 -2374 -732.624 -2374 -1122 -2555 -1255 -2289 -1805 -2215 -1930 -1666 -1909 -1464 -2147 -640.823 -2032.06 128 -2147 ,
0_0.000000-3-180.000000,1464 -363 1666 -125 2215 -146 2289 -21 2555 529 2374 662 2374 1051.38 2481 1130 2555 1255 2289 1805 1601.44 1947.25 1538 2022 668 2202 -349 2060 -1315 2116 -2185 1936 -2185 -152 -2111 -277 -1145 -221 -128 -363 640.823 -248.063 1464 -363 ,
